device_id,UTC_dateti,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pc,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_,temperatur,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z
"375915",2025-11-11 08:33:59,2025-11-11,08:33:59,GPS,"8","4178","100","7","1.3","14.303730000000000","17.834285999999999","533","0","0","39","-265","55","1","115","-339","1103"
"375915",2025-11-11 09:33:59,2025-11-11,09:33:59,GPS,"7","4187","100","18","1.3","14.302657999999999","17.784680999999999","610","0","0","42","-279","54","-36","147","-321","1149"
"375915",2025-11-11 10:34:28,2025-11-11,10:34:28,GPS,"10","4187","100","20","0.9","14.330691000000000","17.842627000000000","552","67","184","42","-804","-79","224","132","-515","1236"
"375915",2025-11-11 11:33:59,2025-11-11,11:33:59,GPS,"9","4187","100","19","1.0","14.322584000000001","17.846060000000001","532","0","316","43","-321","66","-48","95","-226","935"
"375915",2025-11-11 12:33:58,2025-11-11,12:33:58,GPS,"7","4187","100","1","1.6","14.326097000000001","17.832920000000001","390","0","0","42","-255","49","36","-58","-339","984"
"375915",2025-11-11 13:34:13,2025-11-11,13:34:13,GPS,"6","4187","100","9","1.7","14.321280000000000","17.848341000000001","688","47","254","40","-370","-645","84","181","-440","1170"
"375915",2025-11-11 14:34:28,2025-11-11,14:34:28,GPS,"8","4187","100","5","1.5","14.325291000000000","17.834875000000000","744","0","0","37","-147","-37","-45","189","-343","1185"
"375915",2025-11-11 15:34:00,2025-11-11,15:34:00,GPS,"5","4181","100","0","1.6","14.324574000000000","17.848708999999999","307","58","169","38","-791","-49","76","442","-555","1561"
"375915",2025-11-11 16:34:13,2025-11-11,16:34:13,GPS,"9","4175","100","0","1.1","14.318868000000000","17.844664000000002","305","0","0","36","-221","-188","-230","52","-810","687"
"375915",2025-11-11 17:34:00,2025-11-11,17:34:00,GPS,"7","4175","100","0","2.0","14.318860000000001","17.844662000000000","307","0","280","33","-301","-379","-271","6","-914","535"
"375915",2025-11-11 18:34:35,2025-11-11,18:34:35,GPS,"12","4175","100","0","0.9","14.318849999999999","17.844664000000002","303","0","0","34","-305","-250","-276","89","-942","492"
"375915",2025-11-11 19:34:00,2025-11-11,19:34:00,GPS,"10","4167","100","0","0.9","14.318902000000000","17.844700000000000","313","0","0","33","-303","-274","-298","-16","-944","487"
"375915",2025-11-11 20:34:08,2025-11-11,20:34:08,GPS,"5","4162","100","0","1.6","14.318800000000000","17.844334000000000","268","0","0","33","-251","-321","-259","232","-849","582"
"375915",2025-11-11 21:34:13,2025-11-11,21:34:13,GPS,"8","4162","100","0","1.0","14.318877000000001","17.844687000000000","316","0","275","33","-254","-359","-268","-109","-852","629"
"375915",2025-11-11 22:34:14,2025-11-11,22:34:14,GPS,"5","4162","100","0","1.2","14.318925000000000","17.844631000000000","315","0","0","33","-239","-207","-270","-162","-831","618"
"375915",2025-11-11 23:34:01,2025-11-11,23:34:01,GPS,"5","4159","100","0","1.4","14.318913999999999","17.844550999999999","285","0","0","33","-252","-369","-244","187","-834","621"
"375915",2025-11-12 00:34:14,2025-11-12,00:34:14,GPS,"5","4159","100","0","1.7","14.318851000000000","17.844709000000002","292","0","0","32","-248","-319","-277","-104","-818","660"
"375915",2025-11-12 01:34:29,2025-11-12,01:34:29,GPS,"9","4159","100","0","1.2","14.318885000000000","17.844669000000000","305","0","0","33","-233","-481","-210","170","-803","665"
"375915",2025-11-12 02:34:01,2025-11-12,02:34:01,GPS,"7","4159","100","0","1.8","14.318906000000000","17.844669000000000","305","0","301","32","-303","-386","-269","18","-908","543"
"375915",2025-11-12 03:34:13,2025-11-12,03:34:13,GPS,"6","4159","100","0","1.2","14.318890000000000","17.844657999999999","298","0","0","33","-295","-368","-276","223","-921","487"
"375915",2025-11-12 04:34:13,2025-11-12,04:34:13,GPS,"6","4159","100","0","1.4","14.318892000000000","17.844677000000001","306","0","0","30","-299","-176","-302","25","-903","547"
"375915",2025-11-12 05:34:04,2025-11-12,05:34:04,GPS,"5","4159","100","0","1.4","14.316217999999999","17.844400000000000","296","0","241","31","-257","-38","-197","31","-739","717"
"375915",2025-11-12 06:34:12,2025-11-12,06:34:12,GPS,"8","4159","100","0","0.8","14.318866999999999","17.844597000000000","289","0","0","32","-188","-55","-135","46","-510","891"
"375915",2025-11-12 07:34:02,2025-11-12,07:34:02,GPS,"6","4159","100","13","1.1","14.322994000000000","17.843810999999999","497","16","113","36","-254","40","-60","66","-56","501"
"375915",2025-11-12 08:34:29,2025-11-12,08:34:29,GPS,"11","4181","100","11","0.8","14.324318000000000","17.831983999999999","512","17","61","40","-331","6","-146","207","-334","1195"
"375915",2025-11-12 09:34:00,2025-11-12,09:34:00,GPS,"11","4187","100","17","1.0","14.342509000000000","17.748804000000000","508","0","0","42","-258","43","-17","173","-277","1009"
"375915",2025-11-12 10:34:00,2025-11-12,10:34:00,GPS,"8","4187","100","16","1.5","14.374698000000000","17.724564000000001","413","24","97","44","-415","87","-3","118","-357","1103"
"375915",2025-11-12 11:34:00,2025-11-12,11:34:00,GPS,"5","4187","100","18","1.8","14.321986000000001","17.839748000000000","560","32","341","43","-88","-187","-24","239","-400","1228"
"375915",2025-11-12 12:34:29,2025-11-12,12:34:29,GPS,"8","4187","100","11","1.0","14.340196000000001","17.861274999999999","434","48","215","43","-831","-240","189","83","-277","901"
"375915",2025-11-12 13:34:01,2025-11-12,13:34:01,GPS,"7","4187","100","10","1.1","14.343441000000000","17.844580000000001","638","13","149","41","-539","117","44","125","-194","553"
"375915",2025-11-12 14:34:13,2025-11-12,14:34:13,GPS,"5","4187","100","2","1.4","14.325460000000000","17.857647000000000","726","0","332","38","-240","44","-25","39","-30","749"
"375915",2025-11-12 15:34:03,2025-11-12,15:34:03,GPS,"4","4181","100","0","1.5","14.318092000000000","17.853694999999998","312","0","0","40","-309","-109","-207","27","-911","545"
"375915",2025-11-12 16:34:29,2025-11-12,16:34:29,GPS,"7","4175","100","0","0.9","14.317354999999999","17.852851999999999","302","0","0","36","-236","-252","-238","21","-827","665"
"375915",2025-11-12 17:34:02,2025-11-12,17:34:02,GPS,"5","4175","100","0","1.5","14.317330000000000","17.852823000000001","297","0","0","35","-316","-72","-245","27","-901","549"
"375915",2025-11-12 18:34:13,2025-11-12,18:34:13,GPS,"8","4175","100","0","1.3","14.317370000000000","17.852841999999999","299","0","0","34","-157","-41","-58","-25","-356","982"
"375915",2025-11-12 19:34:01,2025-11-12,19:34:01,GPS,"7","4170","100","0","1.4","14.317360000000001","17.852888000000000","299","0","332","34","-169","-30","-58","8","-298","991"
"375915",2025-11-12 20:34:29,2025-11-12,20:34:29,GPS,"6","4162","100","0","1.7","14.317385000000000","17.852858999999999","300","0","0","33","-86","-209","-100","160","-335","977"
"375915",2025-11-12 21:34:29,2025-11-12,21:34:29,GPS,"9","4162","100","0","0.8","14.317385000000000","17.852823000000001","307","0","0","33","-176","-43","-113","87","-460","922"
"375915",2025-11-12 22:34:00,2025-11-12,22:34:00,GPS,"7","4159","100","0","1.2","14.317410000000001","17.852941999999999","315","0","0","32","-131","-64","-70","104","-253","983"
"375915",2025-11-12 23:34:12,2025-11-12,23:34:12,GPS,"11","4159","100","0","0.9","14.317379000000001","17.852840000000000","301","0","107","31","-69","-165","-33","186","-100","995"
"375915",2025-11-13 00:34:30,2025-11-13,00:34:30,GPS,"8","4162","100","0","1.1","14.317397000000000","17.852798000000000","299","0","314","31","-107","-140","-100","56","-323","976"
"375915",2025-11-13 01:34:00,2025-11-13,01:34:00,GPS,"8","4159","100","0","1.2","14.317380999999999","17.852862999999999","307","0","0","32","-128","-178","-144","-38","-525","905"
"375915",2025-11-13 02:34:35,2025-11-13,02:34:35,GPS,"11","4159","100","0","0.8","14.317380000000000","17.852846000000000","301","0","306","34","-233","-288","-261","142","-808","674"
"375915",2025-11-13 03:34:00,2025-11-13,03:34:00,GPS,"10","4159","100","0","0.9","14.317302000000000","17.852943000000000","296","0","0","31","-123","-220","-164","90","-501","905"
"375915",2025-11-13 04:34:03,2025-11-13,04:34:03,GPS,"7","4159","100","0","1.0","14.317411000000000","17.852948999999999","279","0","0","31","-254","-262","-286","88","-843","632"
"375915",2025-11-13 05:34:03,2025-11-13,05:34:03,GPS,"5","4159","100","0","1.3","14.318066000000000","17.853940999999999","283","0","0","32","-176","-173","-217","-12","-719","706"
"375915",2025-11-13 06:34:12,2025-11-13,06:34:12,GPS,"4","4156","100","0","1.3","14.318104999999999","17.853750000000002","279","0","72","33","-143","-206","-193","104","-550","870"
"375915",2025-11-13 07:34:13,2025-11-13,07:34:13,GPS,"9","4159","100","3","0.8","14.306996000000000","17.849022000000001","290","0","0","38","-550","107","8","63","62","1022"
"375915",2025-11-13 08:34:03,2025-11-13,08:34:03,GPS,"7","4178","100","0","1.0","14.318443000000000","17.818660999999999","325","0","0","39","-709","24","199","-5","-545","894"
"375915",2025-11-13 09:34:29,2025-11-13,09:34:29,GPS,"8","4187","100","18","1.1","14.259955000000000","17.691960999999999","626","95","237","42","-644","-593","180","110","-261","1011"
"375915",2025-11-13 10:34:02,2025-11-13,10:34:02,GPS,"8","4187","100","19","1.1","14.219298000000000","17.574708999999999","576","41","356","43","-99","-160","13","102","-243","963"
"375915",2025-11-13 11:34:13,2025-11-13,11:34:13,GPS,"4","4187","100","8","1.7","14.298871000000000","17.622790999999999","486","17","122","43","-412","102","45","132","-195","806"
"375915",2025-11-13 12:34:35,2025-11-13,12:34:35,GPS,"12","4187","100","16","0.6","14.402265999999999","17.633866999999999","588","0","0","42","-161","-59","-47","239","-267","967"
"375915",2025-11-13 13:34:01,2025-11-13,13:34:01,GPS,"10","4187","100","8","0.9","14.460236999999999","17.710842000000000","535","31","252","40","-381","-606","-75","144","-244","1025"
"375915",2025-11-13 14:34:04,2025-11-13,14:34:04,GPS,"6","4187","100","4","1.7","14.368245999999999","17.792698000000001","367","49","212","39","-767","-490","126","249","-177","928"
"375915",2025-11-13 15:34:03,2025-11-13,15:34:03,GPS,"5","4181","100","0","1.7","14.317793000000000","17.833331999999999","303","0","0","38","-176","-86","-116","17","-531","886"
"375915",2025-11-13 16:34:35,2025-11-13,16:34:35,GPS,"12","4175","100","0","0.7","14.317800999999999","17.833344000000000","299","0","0","36","-279","1","-121","65","-644","821"
"375915",2025-11-13 17:34:02,2025-11-13,17:34:02,GPS,"11","4173","100","0","0.8","14.317799000000001","17.833368000000000","301","0","0","35","-275","-140","-248","59","-836","646"
"375915",2025-11-13 18:34:02,2025-11-13,18:34:02,GPS,"7","4173","100","0","1.1","14.317761000000001","17.833335999999999","311","0","0","34","-173","-98","-156","45","-554","892"
"375915",2025-11-13 19:34:03,2025-11-13,19:34:03,GPS,"6","4167","100","0","1.2","14.317758000000000","17.833438999999998","319","0","0","34","-88","-163","-61","189","-241","984"
"375915",2025-11-13 20:34:35,2025-11-13,20:34:35,GPS,"12","4162","100","0","0.7","14.317780000000001","17.833324000000001","307","0","0","33","-124","-100","-90","211","-237","993"
"375915",2025-11-13 21:34:02,2025-11-13,21:34:02,GPS,"11","4162","100","0","0.9","14.317777000000000","17.833364000000000","290","0","299","33","-133","-57","-39","95","-163","1008"
"375915",2025-11-13 22:34:13,2025-11-13,22:34:13,GPS,"9","4162","100","0","0.9","14.317800000000000","17.833376000000001","308","0","0","32","-121","-116","-103","156","-356","960"
"375915",2025-11-13 23:34:02,2025-11-13,23:34:02,GPS,"6","4162","100","0","1.1","14.317759000000001","17.833518999999999","326","0","0","32","-113","-99","-53","157","-181","1014"
"375915",2025-11-14 00:34:35,2025-11-14,00:34:35,GPS,"12","4162","100","0","0.7","14.317826999999999","17.833355000000001","302","0","0","31","-67","-257","-67","246","-195","982"
"375915",2025-11-14 01:34:02,2025-11-14,01:34:02,GPS,"11","4162","100","0","0.8","14.317869000000000","17.833403000000001","290","0","0","31","-114","-96","-69","232","-117","998"
"375915",2025-11-14 02:34:10,2025-11-14,02:34:10,GPS,"9","4162","100","0","1.1","14.317776000000000","17.833414000000001","312","0","292","30","-96","-153","-99","198","-263","984"
"375915",2025-11-14 03:34:03,2025-11-14,03:34:03,GPS,"7","4162","100","0","1.3","14.317777000000000","17.833309000000000","282","0","0","30","-139","-132","-123","202","-334","965"
"375915",2025-11-14 04:34:34,2025-11-14,04:34:34,GPS,"10","4162","100","0","1.0","14.317821000000000","17.833334000000001","297","0","0","31","-183","-110","-222","98","-615","842"
"375915",2025-11-14 05:34:02,2025-11-14,05:34:02,GPS,"10","4159","100","0","0.8","14.317879000000000","17.833352999999999","291","0","0","32","-390","93","-86","41","-741","744"
"375915",2025-11-14 06:34:02,2025-11-14,06:34:02,GPS,"8","4159","100","0","0.9","14.310832000000000","17.838895999999998","277","0","0","33","-397","100","-72","44","-715","765"
"375915",2025-11-14 07:34:03,2025-11-14,07:34:03,GPS,"7","4162","100","13","1.3","14.315201000000000","17.837230999999999","375","18","320","35","-142","-87","-71","146","-234","978"
"375915",2025-11-14 08:34:35,2025-11-14,08:34:35,GPS,"12","4184","100","14","0.7","14.306915999999999","17.718451000000002","598","38","178","38","-749","-69","-87","131","-182","896"
"375915",2025-11-14 09:34:03,2025-11-14,09:34:03,GPS,"12","4187","100","17","0.8","14.369263999999999","17.708693000000000","588","28","121","41","-426","100","-5","130","-306","1051"
"375915",2025-11-14 10:34:03,2025-11-14,10:34:03,GPS,"11","4187","100","14","1.0","14.364407999999999","17.753567000000000","462","23","136","41","-404","81","-32","166","-378","1166"
"375915",2025-11-14 11:34:03,2025-11-14,11:34:03,GPS,"8","4187","100","20","1.3","14.363673000000000","17.795513000000000","661","0","0","41","-199","5","0","85","-118","659"
"375915",2025-11-14 12:34:34,2025-11-14,12:34:34,GPS,"12","4187","100","9","0.8","14.363878000000000","17.892272999999999","724","31","345","41","-100","-142","-19","166","-338","1032"
"375915",2025-11-14 13:34:03,2025-11-14,13:34:03,GPS,"9","4187","100","10","1.0","14.319184999999999","17.896512999999999","606","0","0","40","-100","-156","-47","160","-255","967"
"375915",2025-11-14 14:34:13,2025-11-14,14:34:13,GPS,"6","4187","100","8","1.8","14.372184000000001","17.929570999999999","799","59","225","37","-437","-616","271","76","-314","1088"
"375915",2025-11-14 15:34:04,2025-11-14,15:34:04,GPS,"5","4184","100","0","1.5","14.317993000000000","17.853724000000000","392","0","0","36","-185","-144","-193","116","-634","835"
"375915",2025-11-14 16:34:34,2025-11-14,16:34:34,GPS,"11","4175","100","0","1.0","14.321564000000000","17.849613000000002","301","0","0","35","-219","-273","-240","28","-792","698"
"375915",2025-11-14 17:34:05,2025-11-14,17:34:05,GPS,"9","4173","100","0","1.5","14.318849000000000","17.844521000000000","266","0","0","34","-352","61","-121","-27","-803","675"
"375915",2025-11-14 18:34:06,2025-11-14,18:34:06,GPS,"5","4173","100","0","1.9","14.318819000000000","17.844622000000001","298","0","0","32","-354","72","-127","-28","-845","630"
"375915",2025-11-14 19:34:13,2025-11-14,19:34:13,GPS,"7","4170","100","0","1.0","14.318816999999999","17.844636999999999","301","0","87","33","-281","18","-160","95","-681","794"
"375915",2025-11-14 20:34:13,2025-11-14,20:34:13,GPS,"5","4162","100","0","1.7","14.318875999999999","17.844725000000000","306","0","0","32","-162","-10","-75","64","-284","1001"
"375915",2025-11-14 21:34:35,2025-11-14,21:34:35,GPS,"12","4162","100","0","0.7","14.318835000000000","17.844646000000001","310","0","0","30","-143","-32","-52","60","-225","998"
"375915",2025-11-14 22:34:03,2025-11-14,22:34:03,GPS,"12","4162","100","0","0.9","14.318847999999999","17.844667000000001","305","0","0","30","-108","-169","-160","132","-381","945"
"375915",2025-11-14 23:34:35,2025-11-14,23:34:35,GPS,"12","4162","100","0","0.7","14.318861000000000","17.844660000000001","303","0","303","29","-156","-54","-136","-691","20","699"
"375915",2025-11-15 00:34:03,2025-11-15,00:34:03,GPS,"12","4162","100","0","0.6","14.318885999999999","17.844657999999999","301","0","0","30","-190","11","-74","-49","-381","965"
"375915",2025-11-15 01:34:03,2025-11-15,01:34:03,GPS,"8","4162","100","0","1.0","14.318870000000000","17.844653999999998","299","0","0","31","-311","79","-88","-88","-718","754"
"375915",2025-11-15 02:34:34,2025-11-15,02:34:34,GPS,"11","4159","100","0","0.9","14.318878000000000","17.844662000000000","305","0","0","32","-342","-3","-213","194","-802","658"
"375915",2025-11-15 03:34:04,2025-11-15,03:34:04,GPS,"9","4156","100","0","1.0","14.318868000000000","17.844662000000000","297","0","0","32","-232","2","-137","-172","-697","756"
"375915",2025-11-15 04:34:03,2025-11-15,04:34:03,GPS,"7","4159","100","0","1.2","14.318922000000001","17.844643000000001","297","0","0","29","-262","-175","-278","33","-856","620"
"375915",2025-11-15 05:34:04,2025-11-15,05:34:04,GPS,"5","4162","100","0","1.6","14.321856000000000","17.845665000000000","302","0","0","30","-189","-372","-230","122","-726","748"
"375915",2025-11-15 06:34:14,2025-11-15,06:34:14,GPS,"5","4159","100","0","1.4","14.321227000000000","17.849347999999999","290","0","0","32","-195","-48","-162","156","-470","875"
"375915",2025-11-15 07:34:35,2025-11-15,07:34:35,GPS,"12","4164","100","13","0.6","14.320587000000000","17.818587999999998","415","8","136","34","-306","60","-121","71","-72","467"
"375915",2025-11-15 08:34:03,2025-11-15,08:34:03,GPS,"11","4184","100","15","0.8","14.288277000000001","17.778635000000001","466","10","31","37","-224","37","5","64","-356","1103"
"375915",2025-11-15 09:34:03,2025-11-15,09:34:03,GPS,"7","4187","100","18","1.1","14.329412000000000","17.766877999999998","544","20","85","39","-394","114","15","-38","126","544"
"375915",2025-11-15 10:34:34,2025-11-15,10:34:34,GPS,"12","4187","100","20","0.7","14.376341999999999","17.812059000000001","645","0","0","40","-185","-26","-46","168","-263","987"
"375915",2025-11-15 11:34:04,2025-11-15,11:34:04,GPS,"12","4187","100","18","0.9","14.412329000000000","17.876000999999999","470","53","317","41","-85","-402","0","198","-244","1104"
"375915",2025-11-15 12:34:04,2025-11-15,12:34:04,GPS,"11","4187","100","17","1.2","14.484857999999999","17.859732000000001","619","20","117","39","-261","60","-4","121","-229","862"
"375915",2025-11-15 13:34:06,2025-11-15,13:34:06,GPS,"7","4187","100","8","1.5","14.370096999999999","17.806206000000000","596","0","114","37","-132","-82","-31","168","-202","935"
"375915",2025-11-15 14:34:34,2025-11-15,14:34:34,GPS,"10","4187","100","5","0.8","14.320957999999999","17.829091999999999","497","57","212","36","-793","-442","135","156","-302","1141"
"375915",2025-11-15 15:34:04,2025-11-15,15:34:04,GPS,"9","4187","100","0","0.9","14.312487000000001","17.829870000000000","295","0","0","34","-265","22","-115","22","-588","855"
"375915",2025-11-15 16:34:35,2025-11-15,16:34:35,GPS,"12","4178","100","0","0.6","14.313772000000000","17.827273999999999","302","0","0","34","-246","-366","-259","60","-826","653"
"375915",2025-11-15 17:34:04,2025-11-15,17:34:04,GPS,"12","4175","100","0","0.7","14.313798999999999","17.827273999999999","301","0","0","32","-182","-418","-187","56","-688","789"
"375915",2025-11-15 18:34:05,2025-11-15,18:34:05,GPS,"8","4173","100","0","1.0","14.313758999999999","17.827240000000000","302","0","0","33","-240","-393","-238","220","-849","614"
"375915",2025-11-15 19:34:05,2025-11-15,19:34:05,GPS,"7","4167","100","0","1.1","14.313745000000001","17.827269000000001","308","0","0","34","-225","-373","-220","-165","-746","724"
"375915",2025-11-15 20:34:34,2025-11-15,20:34:34,GPS,"10","4159","100","0","0.7","14.313753999999999","17.827255000000001","309","0","0","33","-151","-293","-205","56","-597","830"
"375915",2025-11-15 21:34:04,2025-11-15,21:34:04,GPS,"11","4159","100","0","0.7","14.313775000000000","17.827256999999999","306","0","103","31","-83","-301","-98","16","-327","984"
"375915",2025-11-15 22:34:06,2025-11-15,22:34:06,GPS,"6","4159","100","0","1.9","14.313775000000000","17.827287999999999","304","0","89","33","-156","-214","-195","-227","-620","808"
"375915",2025-11-15 23:34:35,2025-11-15,23:34:35,GPS,"12","4159","100","0","0.7","14.313791999999999","17.827255000000001","303","0","0","33","-189","-287","-219","212","-705","758"
"375915",2025-11-16 00:34:05,2025-11-16,00:34:05,GPS,"12","4159","100","0","0.9","14.313795000000001","17.827259000000002","301","0","0","33","-160","-187","-184","-223","-640","817"
"375915",2025-11-16 01:34:07,2025-11-16,01:34:07,GPS,"5","4156","100","0","2.0","14.313813000000000","17.827241999999998","294","0","84","34","-228","-130","-220","-309","-767","623"
"375915",2025-11-16 02:34:34,2025-11-16,02:34:34,GPS,"10","4159","100","0","0.9","14.313812000000000","17.827252999999999","295","0","0","32","-278","-281","-283","237","-878","548"
"375915",2025-11-16 03:34:05,2025-11-16,03:34:05,GPS,"9","4159","100","0","1.0","14.313815000000000","17.827273999999999","300","0","333","31","-253","-211","-271","267","-785","657"
"375915",2025-11-16 04:34:05,2025-11-16,04:34:05,GPS,"6","4159","100","0","1.5","14.313794000000000","17.827240000000000","296","0","0","29","-286","-19","-234","27","-833","651"
"375915",2025-11-16 05:34:09,2025-11-16,05:34:09,GPS,"5","4159","100","0","1.6","14.312385000000001","17.821546999999999","305","0","0","28","-269","-108","-262","68","-820","655"
"375915",2025-11-16 06:34:34,2025-11-16,06:34:34,GPS,"12","4159","100","0","0.6","14.310283999999999","17.813938000000000","297","0","149","29","-216","-33","-147","133","-441","903"
"375915",2025-11-16 07:34:05,2025-11-16,07:34:05,GPS,"12","4170","100","13","0.8","14.299480000000001","17.739021000000001","378","8","5","32","-265","26","-129","178","-267","899"
"375915",2025-11-16 08:34:05,2025-11-16,08:34:05,GPS,"8","4187","100","15","1.1","14.341343000000000","17.768162000000000","526","29","81","34","-319","87","-50","129","-149","817"
"375915",2025-11-16 09:34:06,2025-11-16,09:34:06,GPS,"8","4187","100","20","1.0","14.327581000000000","17.809004000000002","607","0","5","38","-346","96","-29","78","-404","1178"
"375915",2025-11-16 10:34:34,2025-11-16,10:34:34,GPS,"11","4187","100","13","0.8","14.306202000000001","17.783111999999999","468","64","245","39","-599","-619","109","124","-232","927"
"375915",2025-11-16 11:34:05,2025-11-16,11:34:05,GPS,"11","4187","100","18","1.1","14.339062000000000","17.817454999999999","545","11","53","41","-255","-29","-131","174","-395","1112"
"375915",2025-11-16 12:34:06,2025-11-16,12:34:06,GPS,"10","4187","100","21","1.3","14.337166000000000","17.818331000000001","687","48","291","40","-291","-580","-47","203","-415","1131"
"375915",2025-11-16 13:34:35,2025-11-16,13:34:35,GPS,"8","4187","100","10","1.0","14.313472000000001","17.843136000000001","632","45","357","38","-63","-238","-12","169","-279","1173"
"375915",2025-11-16 14:34:05,2025-11-16,14:34:05,GPS,"6","4187","100","8","1.5","14.331333000000001","17.816569999999999","643","0","146","35","-148","-57","-65","243","-189","1026"
"375915",2025-11-16 15:34:05,2025-11-16,15:34:05,GPS,"5","4187","100","0","1.8","14.333100000000000","17.840534000000002","305","0","0","33","-308","7","-184","19","-827","675"
"375915",2025-11-16 16:34:34,2025-11-16,16:34:34,GPS,"11","4178","100","0","0.8","14.327051000000001","17.845800000000001","303","0","0","33","-289","-23","-188","38","-804","687"
"375915",2025-11-16 17:34:06,2025-11-16,17:34:06,GPS,"12","4175","100","0","0.8","14.327101000000001","17.845768000000000","292","0","0","33","-340","-177","-291","-170","-956","416"
"375915",2025-11-16 18:34:07,2025-11-16,18:34:07,GPS,"6","4173","100","0","1.1","14.327054000000000","17.845797999999998","299","0","0","33","-326","-281","-293","142","-949","461"
"375915",2025-11-16 19:34:07,2025-11-16,19:34:07,GPS,"5","4167","100","0","1.4","14.327064999999999","17.845856000000001","292","0","4","32","-222","-128","-229","-246","-792","645"
"375915",2025-11-16 20:34:34,2025-11-16,20:34:34,GPS,"9","4162","100","0","0.8","14.327028000000000","17.845770000000002","310","0","0","32","-251","-224","-274","278","-812","626"
"375915",2025-11-16 21:34:06,2025-11-16,21:34:06,GPS,"10","4159","100","0","0.8","14.327017000000000","17.845806000000000","304","0","0","32","-243","-122","-237","-283","-809","589"
"375915",2025-11-16 22:34:10,2025-11-16,22:34:10,GPS,"7","4159","100","0","1.3","14.327063000000001","17.845655000000001","332","1","33","32","-304","-276","-302","281","-902","502"
"375915",2025-11-16 23:34:35,2025-11-16,23:34:35,GPS,"12","4159","100","0","0.8","14.327038000000000","17.845779000000000","303","0","0","33","-230","-85","-204","-354","-797","588"
"375915",2025-11-17 00:34:06,2025-11-17,00:34:06,GPS,"12","4159","100","0","0.7","14.327043000000000","17.845784999999999","303","0","0","32","-176","-100","-186","-350","-683","703"
"375915",2025-11-17 01:34:06,2025-11-17,01:34:06,GPS,"8","4159","100","0","1.0","14.327040999999999","17.845770000000002","300","0","0","33","-228","-114","-221","-371","-787","554"
"375915",2025-11-17 02:34:34,2025-11-17,02:34:34,GPS,"10","4159","100","0","0.9","14.327055000000000","17.845794999999999","305","0","0","31","-284","-284","-300","341","-862","517"
"375915",2025-11-17 03:34:07,2025-11-17,03:34:07,GPS,"10","4159","100","0","0.9","14.327073000000000","17.845768000000000","300","0","0","32","-305","-283","-291","316","-883","499"
"375915",2025-11-17 04:34:06,2025-11-17,04:34:06,GPS,"6","4159","100","0","1.6","14.327040999999999","17.845837000000000","296","0","0","28","-306","-168","-308","6","-925","516"
"375915",2025-11-17 05:34:07,2025-11-17,05:34:07,GPS,"5","4159","100","0","1.6","14.321505000000000","17.849522000000000","280","0","0","29","-228","-308","-280","9","-819","673"
"375915",2025-11-17 06:34:34,2025-11-17,06:34:34,GPS,"12","4159","100","0","0.7","14.317383000000000","17.852823000000001","300","0","0","31","-200","-96","-205","216","-573","831"
"375915",2025-11-17 07:34:07,2025-11-17,07:34:07,GPS,"12","4156","100","11","0.8","14.331776000000000","17.806099000000000","447","22","80","33","-364","65","-131","191","-359","1232"
"375915",2025-11-17 08:34:07,2025-11-17,08:34:07,GPS,"8","4181","100","15","1.1","14.318242000000000","17.757126000000000","481","30","166","35","-686","70","38","183","-291","1013"
"375915",2025-11-17 09:34:06,2025-11-17,09:34:06,GPS,"8","4187","100","20","1.0","14.310060999999999","17.819645000000001","455","36","123","39","-544","87","-50","236","-246","1213"
"375915",2025-11-17 10:34:34,2025-11-17,10:34:34,GPS,"11","4187","100","19","0.9","14.374199000000001","17.775005000000000","550","11","68","41","-360","55","-93","196","-279","1003"
"375915",2025-11-17 11:34:07,2025-11-17,11:34:07,GPS,"11","4187","100","11","1.0","14.498161000000000","17.625423000000001","527","72","277","40","-379","-651","88","172","-229","965"
"375915",2025-11-17 12:34:06,2025-11-17,12:34:06,GPS,"11","4187","100","3","1.2","14.622191000000001","17.389150999999998","712","60","283","38","-275","-615","85","185","-286","965"
"375915",2025-11-17 13:34:08,2025-11-17,13:34:08,GPS,"6","4187","100","11","1.6","14.692399000000000","17.253668000000001","604","32","93","36","-312","47","-114","207","-503","1363"
"375915",2025-11-17 14:34:34,2025-11-17,14:34:34,GPS,"7","4187","100","0","1.2","14.684621999999999","17.238852000000001","287","0","0","34","-243","-166","-240","33","-782","704"
"375915",2025-11-17 15:34:07,2025-11-17,15:34:07,GPS,"9","4184","100","4","0.9","14.583534999999999","17.210536999999999","709","0","94","32","-162","-42","-67","187","-239","993"
"375915",2025-11-17 16:34:35,2025-11-17,16:34:35,GPS,"12","4178","100","0","0.7","14.573883000000000","17.227042999999998","288","0","0","34","-341","61","-123","-54","-768","688"
"375915",2025-11-17 17:34:07,2025-11-17,17:34:07,GPS,"12","4175","100","0","0.7","14.573820000000000","17.227053000000002","284","0","0","33","-531","56","-156","298","-951","387"
"375915",2025-11-17 18:34:09,2025-11-17,18:34:09,GPS,"7","4173","100","0","1.1","14.573831000000000","17.227055000000000","293","0","0","33","-384","127","68","-299","-905","450"
"375915",2025-11-17 19:34:10,2025-11-17,19:34:10,GPS,"6","4167","100","0","1.3","14.573855999999999","17.227087000000001","296","0","212","34","-515","88","-94","192","-972","389"
